Ticker,Report Date,Fiscal Year,Fiscal Period,Adj. Open,Adj. Close,PeriodReturn,Altman Z-Score,Piotroski F-Score,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Debt Ratio,Earnings Per Share (Diluted),Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Return On Invested Capital,Cash Return On Invested Capital,Dividend Payout Ratio,Net Debt / EBITDA,Net Debt / EBIT
A,2023-07-31,2023,Q3,124.38,120.89,-0.1494,1.9,6,0.39354,0.07955,0.06639,0.01997,0.0104,4.32949,2.28977,0.26126,0.37627,5.68707,18.90476,1.6346,0.01973,0.05358,0.59459,6.43506,10.97744
A,2023-10-31,2023,Q4,103,102.83,0.2608,2.42,7,0.54206,0.24171,0.2814,0.08127,0.04413,0.90955,2.61135,0.25411,1.61565,5.82069,20.15517,1.48977,0.05906,0.04717,0.13895,2.27307,2.80637
A,2024-01-31,2024,Q1,134.61,129.65,0.055,2.5,6,0.54765,0.2316,0.20989,0.05624,0.03179,1.13442,2.68275,0.23338,1.18367,5.6587,21.11945,1.34736,0.04469,0.04231,0.19828,1.6537,2.10156
A,2024-04-30,2024,Q2,138.6,136.78,,2.48,7,0.54418,0.23077,0.1958,0.04957,0.02837,0.74617,2.14658,0.23545,1.04762,5.3686,21.20819,0.78437,0.04046,0.02466,0.22403,1.93236,2.43802
AAL,2010-06-30,2010,Q2,8.73,8.12,0.0739,0.58,,0.71332,0.20958,-0.00194,0.0028,-0.00042,,0.79335,0.44812,-0.08843,45.67092,-31.63319,,-0.0006,,,14.03832,5.47913
AAL,2010-09-30,2010,Q3,9.14,8.72,0.0826,0.73,4,0.57933,0.05854,0.02448,-0.03925,0.00564,,0.77412,0.44941,1.04303,46.94859,-29.27657,,0.00786,,,11.11052,19.99632
AAL,2010-12-31,2010,Q4,10.16,9.44,-0.1303,0.53,6,0.71801,0.19768,-0.01754,0.02484,-0.00391,,0.78842,0.44806,-0.78662,44.99757,-31.77863,,-0.00539,,,17.81674,6.10836
AAL,2011-03-31,2011,Q1,8.91,8.21,0.0231,0.23,,0.51818,-0.04193,-0.0788,0.11041,-0.01608,,0.90485,0.60919,-3.50857,44.52274,-31.77667,,-0.02268,,,325.42633,-46.19812
AAL,2011-06-30,2011,Q2,8.92,8.4,-0.3833,0.39,,0.50117,-0.01276,-0.04678,0.06343,-0.01109,,0.82639,0.46416,-2.271,48.91555,-36.07462,,-0.01602,,,36.23869,-87.09245
AAL,2011-09-30,2011,Q3,5.96,5.18,1.4556,0.51,2,0.50825,0.00612,-0.02541,0.03352,-0.00655,,0.77318,0.47319,-1.28794,51.07482,-38.71465,,-0.00939,,,23.74038,189.76553
AAL,2012-12-31,2012,Q4,12.85,12.72,0.4049,0.06,5,0.17335,0.01043,0.0443,-0.03293,0.01119,,0.78482,0.36304,1.84785,47.40881,-63.7787,,0.01683,,,,74.94913
AAL,2013-09-30,2013,Q3,18.34,17.87,0.3318,0.68,5,0.25641,0.10267,0.04233,-0.03648,0.01079,,1.01658,0.39459,1.02063,27.34273,-31.72366,,0.01602,,0,,5.42653
AAL,2013-12-31,2013,Q4,24.74,23.8,0.4496,1,3,0.21633,0.09025,-0.27158,0.7327,-0.04733,,1.03745,0.39735,-8.64723,19.80358,-7.34033,,-0.06688,,0,,11.35122
AAL,2014-03-31,2014,Q1,35.84,34.5,0.1736,0.8,7,0.20358,0.05922,0.04802,0.43836,0.01097,,1.00756,0.38148,0.64748,13.8058,1.51249,,0.01595,,,,11.86213
AAL,2014-06-30,2014,Q2,44.04,40.49,-0.1719,1.19,7,0.27536,0.1451,0.07609,0.21145,0.01928,,0.99191,0.3733,1.17588,15.7577,5.67027,,0.02765,,,,4.41172
AAL,2014-09-30,2014,Q3,35.05,33.53,0.5154,1.11,4,0.26068,0.13282,0.08457,0.1895,0.02133,,0.96846,0.38689,1.28129,15.49091,6.91312,,0.03196,,0.07643,,6.21232
AAL,2014-12-31,2014,Q4,53.9,50.81,-0.014,0.85,6,0.26149,0.13046,0.05876,0.2954,0.01381,,0.8766,0.40995,0.82371,14.38714,2.86185,,0.02124,,0.1206,,7.85931
AAL,2015-03-31,2015,Q1,53.66,50.1,-0.2417,0.93,6,0.29373,0.15439,0.09484,0.33719,0.01993,,0.99269,0.40471,1.29999,14.11084,3.9689,,0.02964,,0.07511,,6.42562
AAL,2015-06-30,2015,Q2,40.2,37.99,-0.0253,1.28,6,0.32612,0.1909,0.15738,0.46865,0.0356,,0.93779,0.39262,2.4081,15.72031,5.27931,,0.05147,,0.04108,,4.77763
AAL,2015-09-30,2015,Q3,39.18,37.03,0.0929,1.21,5,0.34137,0.20176,0.15814,0.45003,0.03475,,0.96787,0.42207,2.487,16.17541,5.6839,,0.0485,,0.03898,,5.41103
AAL,2015-12-31,2015,Q4,42.54,40.47,-0.0289,0.88,5,0.30656,0.15663,0.34071,0.58225,0.06777,,0.73392,0.42468,5.09361,15.36961,8.99354,,0.09052,,0.02194,,9.48548
AAL,2016-03-31,2016,Q1,41.5,39.3,-0.3076,0.92,5,0.29909,0.15218,0.07419,0.14862,0.01403,,0.70708,0.43567,1.14475,15.56301,7.76914,,0.02043,,0.08714,,10.31771
AAL,2016-06-30,2016,Q2,27.86,27.21,0.2969,1.03,4,0.31662,0.16897,0.09167,0.22032,0.01861,,0.74975,0.44751,1.67833,18.40675,7.65897,,0.02663,,0.06105,,8.9823
AAL,2016-09-30,2016,Q3,35.98,35.29,0.161,0.94,4,0.306,0.16214,0.06957,0.16784,0.01442,,0.7602,0.45674,1.39449,20.16311,8.3572,,0.02059,,0.07191,,9.65694
AAL,2017-03-31,2017,Q1,42.37,40.97,0.1921,0.62,4,0.22777,0.07474,0.02431,0.06769,0.00445,,0.69515,0.46636,0.46081,19.09895,6.86046,,0.0073,,0.21795,,24.83998
AAL,2017-06-30,2017,Q2,49.92,48.84,-0.353,0.93,5,0.2978,0.15645,0.07231,0.21615,0.01506,,0.68371,0.46608,1.74696,22.62549,7.569,,0.02159,,0.06351,,10.34473
AAL,2018-12-31,2018,Q4,32.09,31.6,-0.1522,0.5,5,0.21602,0.07082,0.02907,-1.88166,0.00525,,0.47729,0.56214,0.68844,23.7479,-0.36692,,0.00795,,0.14465,,37.81525
AAL,2019-09-30,2019,Q3,27.35,26.79,0.0668,0.57,6,0.23513,0.08697,0.03568,6.14983,0.00695,,0.48937,0.56319,0.96067,26.95315,0.36206,,0.01039,,0.10588,,28.26877
AAL,2019-12-31,2019,Q4,28.2,28.58,-0.5735,0.56,6,0.2884,0.07909,0.0366,19.74582,0.0069,,0.44815,0.55797,0.95028,26.03215,-0.27153,,0.01026,,0.10386,,33.13732
AAL,2020-03-31,2020,Q1,12.9,12.19,0.0722,1,2,0.00764,-0.1684,-0.26318,0.85015,-0.03826,,0.37345,0.58064,-5.25756,20.00174,-6.19197,,-0.05125,,-0.01919,,-21.22735
AAL,2020-06-30,2020,Q2,13.1,13.07,-0.0597,1,3,-2.0438,-2.43396,-1.27494,0.65226,-0.03202,,0.76606,0.62007,-4.82832,3.78259,-7.39027,,-0.04208,,0,,-7.74688
AAL,2020-09-30,2020,Q3,12.32,12.29,0.2832,1,1,-0.74943,-0.9987,-0.75607,0.43397,-0.03822,,0.74409,0.6554,-4.71772,6.23319,-10.85947,,-0.04906,,0,,-10.35411
AAL,2020-12-31,2020,Q4,16.08,15.77,0.5155,1,1,-0.4594,-0.62923,-0.54071,0.31717,-0.03512,,0.66962,0.66186,-3.81423,7.04217,-12.0056,,-0.04515,,0,,-13.48432
AAL,2021-03-31,2021,Q1,24.03,23.9,-0.1126,1,4,-0.53791,-0.75596,-0.31188,0.15733,-0.01821,,1.04362,0.69801,-1.97485,6.3157,-12.51952,,-0.02325,,,,-11.1816
AAL,2021-06-30,2021,Q2,21.09,21.21,-0.0325,0.17,7,0.05188,-0.11326,0.00254,-0.00248,0.00026,,1.05232,0.66652,0.02895,11.60958,-11.90301,,0.00035,,,,-35.83403
AAL,2021-09-30,2021,Q3,20.87,20.52,-0.1248,0.26,5,0.11513,-0.044,0.01884,-0.02272,0.00247,,1.01357,0.68142,0.23396,14.02796,-11.63184,,0.00325,,,,-81.33296
AAL,2021-12-31,2021,Q4,18.07,17.96,0.0161,1,4,0.08096,-0.085,-0.09886,0.12698,-0.01402,,0.91213,0.69377,-1.43716,14.53066,-11.31379,,-0.01866,,,,-42.03535
AAL,2022-03-31,2022,Q1,18.16,18.25,-0.3052,1,5,0.00573,-0.1772,-0.18373,0.18289,-0.02426,,0.81231,0.68157,-2.52239,13.71681,-13.78001,,-0.03412,,,,-21.21565
AAL,2022-06-30,2022,Q2,12.6,12.68,-0.0505,0.46,6,0.21655,0.07577,0.03546,-0.05652,0.007,,0.81357,0.65955,0.66246,20.63824,-12.95003,,0.01006,,,,31.76329
AAL,2022-09-30,2022,Q3,12.13,12.04,0.2251,0.49,6,0.20932,0.07183,0.03588,-0.06119,0.00725,,0.79094,0.67183,0.6746,20.69211,-12.13214,,0.01018,,,,34.69179
AAL,2023-03-31,2023,Q1,14.61,14.75,0.2163,0.36,7,0.19284,0.03593,0.00082,-0.00173,0.00015,,0.71785,0.6424,0.01523,18.69479,-8.85123,,0.00022,,,,71.71325
AAL,2023-06-30,2023,Q2,17.72,17.94,,0.78,8,0.29573,0.1539,0.0952,-0.30513,0.01989,,0.7493,0.63294,1.86409,21.55675,-6.72546,,0.02858,,,,14.10573
AAPL,2000-06-30,2000,Q3,0.94,0.79,-0.5823,5.06,,0.29753,0.09205,0.10959,0.0487,0.0294,1.11478,2.7455,0.04407,0.00989,0.10039,0.22173,0.01226,0.03657,0.04076,,-11.73478,-20.94836
AAPL,2001-12-31,2002,Q1,0.4,0.33,-0.3333,3.29,,0.30691,0.01455,0.02764,0.00958,0.00621,0.15765,3.33959,0.05144,0.0019,0.06979,0.2013,0.0003,0.00751,0.00118,,-48.30673,-202.60327
AAPL,2002-09-30,2002,Q4,0.26,0.22,0,2.46,4,0.26403,-0.0097,-0.03119,-0.01099,-0.00715,-0.4,3.24419,0.05006,-0.00224,0.07171,0.2035,0.00089,-0.00868,0.00347,,143.89275,287.26428
AAPL,2002-12-31,2003,Q1,0.25,0.22,-0.0455,3,5,0.27582,-0.00951,-0.00543,-0.00189,-0.00128,-11.27452,3.37702,0.05112,-0.0004,0.0732,0.21001,0.00449,-0.00153,0.01727,,-163.30344,303.26368
AAPL,2003-03-31,2003,Q2,0.26,0.21,0.381,3.13,6,0.28339,-0.00068,0.00949,0.00332,0.00221,4.1454,2.72918,0.04789,0.00069,0.07295,0.20885,0.00287,0.00268,0.0111,,-85.07482,4262
AAPL,2003-06-30,2003,Q3,0.33,0.29,0.069,3.12,6,0.27702,0.00583,0.0123,0.00453,0.00295,-2.00284,2.73877,0.04766,0.00093,0.07628,0.20726,-0.00188,0.00354,-0.00709,,-81.537,-470.88889
AAPL,2003-09-30,2003,Q4,0.38,0.31,0.0323,3.11,7,0.26589,0.01808,0.02566,0.01042,0.00646,0.34164,2.49767,0.04461,0.00214,0.08446,0.20799,0.00074,0.00805,0.00275,,-55.27068,-137.48387
AAPL,2003-12-31,2004,Q1,0.38,0.32,0.2813,3.58,6,0.2672,0.03689,0.03141,0.01455,0.00905,2.77592,2.5268,0.0434,0.00302,0.09883,0.21383,0.00862,0.01111,0.03085,,-36.73877,-60.70566
AAPL,2004-03-31,2004,Q2,0.5,0.41,0.1951,2.98,6,0.27763,0.03248,0.0241,0.01024,0.00684,0.56602,2.92279,0,0.00217,0.09313,0.21897,0.00127,0.00834,0.00472,,-46.96783,-74.23947
AAPL,2004-06-30,2004,Q3,0.58,0.49,0.1837,2.98,7,0.27756,0.03972,0.03029,0.0127,0.00847,2.83987,2.9184,0,0.00278,0.09581,0.22876,0.00824,0.01033,0.02934,,-41.05992,-62.10313
AAPL,2004-09-30,2004,Q4,0.7,0.58,0.6724,2.67,7,0.26894,0.05106,0.04085,0.01891,0.01193,3.99019,2.66126,0,0.00421,0.10951,0.23653,0.01785,0.01512,0.06035,,-27.77895,-45.53333
AAPL,2004-12-31,2005,Q1,1.16,0.97,0.299,2.78,7,0.28539,0.11547,0.08453,0.05095,0.03151,2.42481,2.58127,0,0.01255,0.15792,0.262,0.03237,0.04047,0.09813,,-13.69912,-16
AAPL,2005-03-31,2005,Q2,1.52,1.26,-0.119,2.78,6,0.29849,0.12396,0.08942,0.0454,0.02862,1.69706,2.5904,0,0.01165,0.14333,0.28206,0.02175,0.03616,0.06137,,-15.95852,-17.58613
AAPL,2005-06-30,2005,Q3,1.31,1.11,0.4595,2.98,7,0.29659,0.12102,0.09062,0.04686,0.03035,1.2809,2.99521,0,0.01281,0.15461,0.29898,0.01795,0.03704,0.04744,,-15.93194,-17.65229
AAPL,2005-09-30,2005,Q4,1.87,1.62,0.1667,2.92,7,0.2814,0.11338,0.11637,0.05762,0.03717,1.5358,2.95383,0,0.01719,0.15967,0.32247,0.02854,0.04587,0.07044,,-17.65171,-19.81055
AAPL,2006-03-31,2006,Q2,2.26,1.89,-0.0847,2.7,2,0.29755,0.12136,0.09406,0.04722,0.02947,-0.77568,2.53276,0,0.01647,0.18006,0.35863,-0.01314,0.0361,-0.028,,-14.20725,-15.55009
AAPL,2006-06-30,2006,Q3,2.06,1.73,2.4566,2.6,5,0.3032,0.12952,0.10801,0.05049,0.03117,1.63476,2.49757,0,0.01896,0.18051,0.38467,0.03187,0.03886,0.06352,,-14.70184,-16.18242
AAPL,2007-12-31,2008,Q1,7.12,5.98,-0.2759,2.31,6,0.34679,0.22127,0.16455,0.09399,0.05258,1.61802,2.48397,0,0.06274,0.39093,0.68429,0.10408,0.08224,0.13307,,-8.28045,-8.69331
AAPL,2008-03-31,2008,Q2,5.12,4.33,0.1686,2.33,3,0.32934,0.17505,0.13911,0.0578,0.03425,0.93382,2.77337,0,0.04147,0.30565,0.73475,0.0397,0.05006,0.04675,,-13.60826,-14.80868
AAPL,2008-06-30,2008,Q3,6.07,5.06,-0.3221,2.51,4,0.34834,0.1865,0.14362,0.05463,0.03381,0.92531,3.03732,0,0.04239,0.30164,0.79298,0.04009,0.03912,0.03619,,-13.76673,-14.92385
AAPL,2008-09-30,2008,Q4,3.87,3.43,-0.2478,2.18,7,0.37119,0.27071,0.18757,0.11512,0.06118,1.60221,2.46515,0,0.09549,0.51963,0.84665,0.15616,0.08498,0.13616,,-6.71812,-7.01999
AAPL,2008-12-31,2009,Q1,3.07,2.58,0.2287,2.09,5,0.37938,0.26103,0.18981,0.09843,0.0527,1.58618,2.3828,0,0.08934,0.47719,0.92019,0.14367,0.07232,0.11471,,-7.84552,-8.27056
AAPL,2009-03-31,2009,Q2,3.77,3.17,0.3565,2,3,0.36313,0.20413,0.14732,0.04956,0.02787,0.60033,2.46186,0,0.04765,0.32775,0.97427,0.02899,0.03804,0.02284,,-13.58113,-14.98291
AAPL,2009-06-30,2009,Q3,5.09,4.3,0.3023,1.81,4,0.36367,0.20039,0.14779,0.04752,0.02555,1.62818,2.11092,0,0.04833,0.33264,1.03453,0.08004,0.03601,0.05863,,-13.09232,-14.52078
AAPL,2009-09-30,2009,Q4,6.65,5.6,0.1357,1.74,3,0.36598,0.22225,0.16819,0.05967,0.03093,1.58814,1.88165,0,0.06491,0.39293,1.1058,0.10496,0.03687,0.05856,,-9.78123,-10.68547
AAPL,2009-12-31,2010,Q1,7.61,6.36,0.1164,3.12,6,0.40879,0.30128,0.21539,0.09444,0.06264,1.59747,2.54501,0,0.13116,0.6199,1.4138,0.2133,0.07741,0.12365,,-5.02554,-5.24783
AAPL,2010-03-31,2010,Q2,8.41,7.1,0.069,3.29,6,0.4167,0.29476,0.22772,0.07812,0.05388,0.66073,2.64421,0,0.11896,0.53122,1.54844,0.07993,0.06438,0.04254,,-5.51967,-5.8193
AAPL,2010-06-30,2010,Q3,9.17,7.59,0.1291,3.02,7,0.39083,0.26968,0.2072,0.07546,0.05026,1.28599,2.30803,0,0.12528,0.61469,1.68788,0.16378,0.06188,0.07958,,-5.38895,-5.73642
AAPL,2010-09-30,2010,Q4,10.32,8.57,0.1365,2.8,7,0.36927,0.26776,0.21177,0.09014,0.0573,1.13104,2.01129,0,0.16565,0.79441,1.86628,0.19028,0.07326,0.08286,0,-4.4356,-4.70351
AAPL,2010-12-31,2011,Q1,11.53,9.74,0.0801,2.86,5,0.3851,0.2927,0.22452,0.10983,0.06922,1.42061,1.84606,0,0.22979,1.03888,2.12376,0.33136,0.09538,0.1355,,-3.29671,-3.44666
AAPL,2011-03-31,2011,Q2,12.37,10.52,-0.0371,2.9,5,0.41424,0.31921,0.24271,0.09739,0.06308,0.93002,1.93189,0,0.22846,0.95425,2.37827,0.2154,0.07978,0.0742,,-3.51878,-3.71273
AAPL,2011-06-30,2011,Q3,11.95,10.13,0.1362,2.95,6,0.41728,0.32827,0.25578,0.10539,0.06845,1.38874,1.74608,0,0.27831,1.10181,2.67413,0.39138,0.09147,0.12702,,-2.87982,-3.02751
AAPL,2011-09-30,2011,Q4,13.83,11.51,0.4083,2.96,4,0.40255,0.3081,0.23428,0.08645,0.05691,0.88314,1.60844,0,0.25172,1.08747,2.94717,0.225,0.06997,0.06179,0,-2.80471,-2.97956
AAPL,2012-12-31,2013,Q1,18.23,16.21,-0.087,2.97,3,0.38634,0.31571,0.23991,0.1027,0.06669,1.60225,1.54329,0,0.4931,2.07352,4.84396,0.79705,0.10436,0.14044,0.19063,-2.11831,-2.31377
AAPL,2013-09-30,2013,Q4,17.04,14.8,0.1838,4.1,5,0.37017,0.26767,0.20047,0.0608,0.03629,1.01105,1.67933,0.08173,0.2951,1.48014,4.88016,0.3,0.06294,0.0465,0.36861,-2.00014,-2.3557
AAPL,2013-12-31,2014,Q1,19.79,17.52,-0.0377,5.54,4,0.37931,0.30321,0.22697,0.1008,0.05805,1.57987,1.49647,0.0753,0.51789,2.29549,5.16875,0.82312,0.09241,0.12048,0.21183,-1.21158,-1.36033
AAPL,2014-03-31,2014,Q2,19.26,16.86,0.2189,4.78,6,0.39318,0.29779,0.22396,0.08506,0.04963,1.17666,1.63661,0.08217,0.41512,1.86362,4.90663,0.49111,0.07915,0.0739,0.2603,-1.57781,-1.79684
AAPL,2014-06-30,2014,Q3,23.02,20.55,0.0895,3.05,6,0.39365,0.27468,0.20699,0.06406,0.03482,1.01132,1.47257,0.13964,0.32007,1.55639,5.02858,0.3258,0.05702,0.04209,0.37003,-0.55058,-0.65479
AAPL,2014-09-30,2014,Q4,25.2,22.39,0.1005,2.85,6,0.38005,0.26506,0.20101,0.07591,0.03652,1.11184,1.07776,0.1523,0.35444,1.77469,4.69961,0.39662,0.0609,0.05076,0.33412,0.77911,0.91651
AAPL,2014-12-31,2015,Q1,28.2,24.64,0.1315,4.4,7,0.39868,0.32502,0.24161,0.14615,0.06882,1.68925,1.13355,0.13897,0.76609,3.19177,5.27667,1.3027,0.10109,0.1478,0.1554,0.14665,0.16223
AAPL,2015-03-31,2015,Q2,31.52,27.88,0.0122,3.34,7,0.40779,0.31508,0.23391,0.10518,0.05195,1.22125,1.15784,0.1682,0.58138,2.50311,5.56655,0.71504,0.07395,0.07513,0.20215,0.5221,0.59291
AAPL,2015-06-30,2015,Q3,31.39,28.22,-0.1194,2.62,7,0.39675,0.2839,0.21524,0.08496,0.03909,1.20854,1.08474,0.19941,0.46236,2.16431,5.4834,0.56299,0.0639,0.06005,0.28594,1.15136,1.40349
AAPL,2015-09-30,2015,Q4,27.54,24.85,-0.0386,2.37,8,0.39898,0.28394,0.216,0.0932,0.03831,0.88404,1.10828,0.22214,0.4894,2.28005,5.28408,0.43537,0.06382,0.04455,0.26645,1.29051,1.56577
AAPL,2015-12-31,2016,Q1,26.75,23.89,0.041,3.22,5,0.40098,0.31858,0.242,0.14315,0.0626,1.27858,1.00351,0.21475,0.82055,3.41217,5.76851,1.05578,0.09399,0.10344,0.1617,0.91824,1.03046
AAPL,2016-03-31,2016,Q2,27.43,24.87,-0.1174,2.1,5,0.39403,0.27666,0.208,0.08061,0.03445,0.85489,1.28146,0.26188,0.47447,2.29205,5.9144,0.40757,0.05421,0.03632,0.27596,1.49795,1.76323
AAPL,2016-06-30,2016,Q3,23.61,21.95,0.1891,1.81,5,0.38024,0.23856,0.18405,0.06161,0.02551,0.99279,1.3088,0.27738,0.35613,1.94551,5.81204,0.35549,0.04391,0.03095,0.4088,1.7205,2.2772
AAPL,2016-09-30,2016,Q4,28.11,26.1,0.2828,1.86,5,0.3802,0.25102,0.19239,0.07029,0.02802,1.33859,1.34954,0.2708,0.41783,2.18245,5.97406,0.56206,0.04761,0.04745,0.34302,1.31559,1.69697
AAPL,2017-03-31,2017,Q2,35.93,33.48,0.0066,1.91,5,0.38927,0.2665,0.2085,0.08226,0.03297,0.86358,1.3887,0.29505,0.52402,2.53053,6.41444,0.45564,0.051,0.03461,0.27237,1.80301,2.24182
AAPL,2017-06-30,2017,Q3,36.11,33.7,0.1202,1.57,5,0.38513,0.23714,0.19197,0.06583,0.02525,0.69034,1.39096,0.31364,0.4164,2.18514,6.37261,0.28958,0.04279,0.02131,0.38603,2.40072,2.92554
AAPL,2018-12-31,2019,Q1,39.63,37.75,0.4371,2.26,7,0.37992,0.27691,0.2368,0.16935,0.05342,1.16792,1.3038,0.30717,1.04567,4.45065,6.22342,1.23091,0.08195,0.0812,0.17871,1.00716,1.21519
AAPL,2019-09-30,2019,Q4,55.23,54.25,0.3148,1.83,7,0.37965,0.24399,0.21371,0.15125,0.04043,1.25419,1.54081,0.31931,0.75691,3.56506,5.0374,0.95556,0.06893,0.06892,0.2542,0.37432,0.4822
AAPL,2019-12-31,2020,Q1,72.48,71.33,-0.1319,2.42,8,0.38355,0.27847,0.24217,0.24836,0.06528,1.27745,1.59875,0.31853,1.24792,5.19922,5.06966,1.60844,0.10161,0.11198,0.15916,0.047,0.05218
AAPL,2020-03-31,2020,Q2,63.9,61.92,0.4385,1.56,8,0.38362,0.22041,0.19291,0.14344,0.03511,1.01802,1.49797,0.34119,0.63847,3.34356,4.49674,0.65662,0.05976,0.04679,0.30003,0.97615,1.18774
AAPL,2020-06-30,2020,Q3,90.02,89.07,0.2721,1.54,7,0.37999,0.21933,0.18854,0.15568,0.03546,1.30419,1.47097,0.35572,0.64601,3.45994,4.19019,0.85077,0.06194,0.06097,0.32489,1.2536,1.51714
AAPL,2020-09-30,2020,Q4,113.79,113.31,0.1477,1.63,6,0.3816,0.22837,0.19588,0.19396,0.03913,1.48373,1.36189,0.34681,0.73439,3.79291,3.83049,1.10234,0.06968,0.08096,0.27705,1.22363,1.4474
AAPL,2020-12-31,2021,Q1,134.08,130.05,-0.078,2.86,7,0.39778,0.30092,0.25803,0.43421,0.08122,1.22493,1.16275,0.31713,1.68023,6.58035,3.91045,2.07988,0.13814,0.15033,0.12565,0.97944,1.05731
AAPL,2021-03-31,2021,Q2,121.65,119.9,0.1231,2.34,7,0.42506,0.30701,0.26377,0.34158,0.07009,0.91946,1.14396,0.3607,1.39582,5.34719,4.12917,1.29685,0.11107,0.08913,0.14587,1.70892,1.88271
AAPL,2021-06-30,2021,Q3,136.17,134.66,0.0347,2.15,6,0.43293,0.29626,0.26701,0.33827,0.06592,0.87309,1.06035,0.36911,1.27745,4.83451,3.81613,1.12706,0.10713,0.07973,0.17324,2.22755,2.48903
AAPL,2021-09-30,2021,Q4,143.66,139.33,0.2568,2.06,6,0.42195,0.28534,0.24653,0.32574,0.05855,0.82655,1.07455,0.35532,1.24406,5.08549,3.84889,1.03629,0.10032,0.07044,0.17712,2.31858,2.60994
AAPL,2021-12-31,2022,Q1,178.09,175.11,-0.0154,3.12,8,0.43764,0.33473,0.2794,0.48143,0.09085,1.27721,1.03686,0.32138,2.09634,7.56144,4.38831,2.6983,0.15358,0.17707,0.10777,1.32611,1.41231
AAPL,2022-03-31,2022,Q2,177.84,172.41,-0.2159,2.5,8,0.4375,0.30818,0.2571,0.37107,0.07132,1.02733,0.92758,0.34184,1.51399,5.93458,4.11177,1.56747,0.11928,0.10714,0.14374,2.08953,2.2803
AAPL,2022-06-30,2022,Q3,137.25,135.19,0.0123,2.09,5,0.43256,0.27816,0.23436,0.33459,0.05781,1.06916,0.86463,0.3559,1.19553,5.13267,3.59508,1.28607,0.10048,0.08982,0.19602,2.7611,3.09672
AAPL,2022-09-30,2022,Q4,141.28,136.85,0.197,2.18,8,0.42259,0.27615,0.22986,0.40892,0.05874,1.00481,0.87936,0.34038,1.26922,5.55909,3.12482,1.28396,0.11108,0.09469,0.17871,2.58529,2.88282
AAPL,2023-03-31,2023,Q2,162.44,163.81,0.1779,2.58,8,0.44262,0.2986,0.25476,0.38869,0.07274,1.05944,0.94035,0.33001,1.52457,6.00716,3.93725,1.62132,0.12379,0.11393,0.15108,1.72165,1.89784
AAPL,2023-06-30,2023,Q3,191.63,192.95,,2.21,7,0.44516,0.28116,0.24305,0.32984,0.05934,1.22284,0.98156,0.32617,1.26028,5.21079,3.83969,1.54872,0.10724,0.10986,0.1936,1.79647,2.03487
ABBV,2013-09-30,2013,Q3,44.52,28.58,0.191,1.22,,0.76556,0.34156,0.20696,0.2695,0.03412,1.73065,2.40625,0.52418,0.60062,2.92956,2.24969,1.04927,0.07354,0.07649,0.6639,3.26932,3.27656
ABBV,2013-12-31,2013,Q4,52.99,34.04,-0.0188,1.28,,0.74917,0.30972,0.2207,0.25111,0.03863,0.96756,2.59456,0.50425,0.70632,3.21649,2.82694,0.68685,0.07776,0.04797,0.56826,3.05087,3.04991
ABBV,2014-03-31,2014,Q1,51.34,33.4,0.1078,1.24,,0.75893,0.29608,0.21477,0.20864,0.0342,0.49807,2.78781,0.5027,0.60907,2.86082,2.94483,0.30602,0.07217,0.02173,0.65408,3.42323,3.92746
ABBV,2014-06-30,2014,Q2,56.51,37,0.0314,1.27,,0.77406,0.3108,0.2229,0.21043,0.0378,1.43333,2.81684,0.50752,0.68284,3.09034,3.27353,0.98733,0.077,0.06843,0.61293,2.93724,2.93599
ABBV,2014-09-30,2014,Q3,58.26,38.16,0.1415,1.2,,0.78203,0.30245,0.10082,0.10893,0.01778,3.19973,2.64582,0.51986,0.31429,3.14671,2.91223,1.01509,0.05325,0.07312,1.33004,4.65944,4.65349
ABBV,2014-12-31,2014,Q4,66.72,43.56,-0.0985,0.1,4,0.79475,-0.07083,-0.14857,-0.46498,-0.02944,0.9031,1.41148,0.54436,-0.50217,3.41604,1.09148,-0.45834,-0.00662,-0.03558,-0.8321,-9.34365,-17.09919
ABBV,2015-03-31,2015,Q1,58.01,39.27,0.1574,1.24,8,0.8131,0.35992,0.20278,0.74219,0.03828,1.41247,1.39439,0.57204,0.63557,3.15987,0.86332,0.90504,0.08933,0.07132,0.76908,4.36929,4.05127
ABBV,2015-06-30,2015,Q2,68,45.45,-0.1844,0.77,4,0.83269,0.34247,0.2495,0.24818,0.02536,1.25445,1.49911,0.5779,0.8365,3.37963,3.39753,1.05777,0.04686,0.03677,0.59883,12.19495,12.18347
ABBV,2015-09-30,2015,Q3,53.54,37.07,0.0993,0.79,5,0.80367,0.31713,0.20845,0.25478,0.0226,1.6365,2.03245,0.58592,0.74459,3.59806,2.9437,1.22738,0.04465,0.04334,0.68604,10.83239,12.13687
ABBV,2015-12-31,2015,Q4,59.5,40.75,-0.025,0.88,5,0.76953,0.33016,0.23703,0.38454,0.0286,1.20138,1.49752,0.597,0.92331,3.91917,2.4158,1.11604,0.05286,0.04088,0.55372,9.79949,11.00994
ABBV,2016-03-31,2016,Q1,57.02,39.73,0.0941,0.83,4,0.77022,0.38402,0.22726,0.29162,0.0252,1.48558,1.55899,0.59406,0.83323,3.68688,2.87314,1.24473,0.05009,0.04423,0.68242,10.32188,10.18925
